,Q_M,Q_h,num_chord,num_scale,num_diss,Q_s,Comp_M,RR_I,RR_D,H_I_norm,H_D_norm,Q_b,EMD_chord,EMD_scale,EMD_diss,Q_f,num_unison,num_stepwise,num_conjunct,num_disjunct
0,0.6191716204828561,0.6488372093023256,126,47,26,0.27427645794490085,0.32558139534883723,0.046505665795005896,0.2049989132797218,0.37807235679549567,0.41622395850544347,0.941721734588328,0.15762489454460116,0.2796500827395263,0.6175533364267406,0.5821854912764004,30,20,55,93
1,0.6269120536597299,0.42708333333333337,40,38,18,0.6935744611093552,0.8541666666666666,1.0,1.0,0.3068528194400544,0.3068528194400548,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,95,0,0,0
2,0.7735258439327917,0.8203125,82,46,0,0.6977411277760218,0.875,1.0,1.0,0.3068528194400548,0.3068528194400545,0.7110812737061181,1.818546133838694,1.3794141583579849,2.0,0.8181818181818181,127,0,0,0
3,0.7439008439327917,0.75,40,40,0,0.6902411277760221,0.8375,1.0,1.0,0.3068528194400548,0.3068528194400547,0.7110812737061181,1.818546133838694,1.3794141583579849,2.0,0.8181818181818181,79,0,0,0
4,0.61753705365973,0.40625,24,28,12,0.688366127776022,0.828125,1.0,1.0,0.3068528194400548,0.3068528194400548,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,63,0,0,0
5,0.6519120536597298,0.48958333333333337,46,34,16,0.6935744611093552,0.8541666666666666,1.0,1.0,0.3068528194400544,0.3068528194400548,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,95,0,0,0
6,0.04936246558517293,-1.0,0,0,240,0.7044077944426886,0.9083333333333333,1.0,1.0,0.30685281944005494,0.3068528194400545,0.7242227153013581,2.0,2.0,0.9535263884601572,0.8181818181818181,239,0,0,0
7,0.7208406250883013,0.6607142857142857,60,44,8,0.6959554134903074,0.8660714285714286,1.0,1.0,0.3068528194400544,0.3068528194400546,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,111,0,0,0
8,0.72491205365973,0.66875,60,98,2,0.7002411277760219,0.8875,1.0,1.0,0.3068528194400546,0.3068528194400547,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,159,0,0,0
9,0.5556889098432352,0.25,0,160,32,0.7019077944426887,0.8958333333333334,1.0,1.0,0.30685281944005494,0.30685281944005516,0.7583549365916689,2.0,1.3794141583579849,0.9535263884601572,0.8181818181818181,191,0,0,0
10,0.64878705365973,0.484375,28,26,10,0.688366127776022,0.828125,1.0,1.0,0.3068528194400548,0.3068528194400548,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,63,0,0,0
11,0.7477453869930633,0.7291666666666667,56,36,4,0.6935744611093552,0.8541666666666666,1.0,1.0,0.3068528194400544,0.3068528194400548,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,95,0,0,0
